timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime
1374967921720,989,HTTP Request,200,ThreadGroup 1-3,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,977,1,1,0
1374967922425,475,HTTP Request,200,ThreadGroup 1-6,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,470,1,1,0
1374967922371,613,HTTP Request,200,ThreadGroup 1-2,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,607,1,1,0
1374967922140,856,HTTP Request,200,ThreadGroup 1-4,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,849,1,1,0
1374967922471,561,HTTP Request,200,ThreadGroup 1-5,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,559,1,1,0
1374967922722,405,HTTP Request,200,ThreadGroup 1-3,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,402,1,1,0
1374967921679,1709,HTTP Request,200,ThreadGroup 1-1,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1700,1,1,0
1374967923009,600,HTTP Request,200,ThreadGroup 1-4,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,596,1,1,0
1374967923042,609,HTTP Request,200,ThreadGroup 1-5,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,605,1,1,0
1374967923135,571,HTTP Request,200,ThreadGroup 1-3,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,563,1,1,0
1374967922996,989,HTTP Request,200,ThreadGroup 1-2,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,978,1,1,0
1374967923660,479,HTTP Request,200,ThreadGroup 1-5,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,475,1,1,0
1374967923619,611,HTTP Request,200,ThreadGroup 1-4,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,605,1,1,0
1374967923400,856,HTTP Request,200,ThreadGroup 1-1,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,850,1,1,0
1374967923718,558,HTTP Request,200,ThreadGroup 1-3,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,556,1,1,0
1374967923998,404,HTTP Request,200,ThreadGroup 1-2,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,401,1,1,0
1374967922911,1703,HTTP Request,200,ThreadGroup 1-6,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1694,1,1,0
1374967924272,599,HTTP Request,200,ThreadGroup 1-1,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,596,1,1,0
1374967924284,612,HTTP Request,200,ThreadGroup 1-3,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,608,1,1,0
1374967924410,571,HTTP Request,200,ThreadGroup 1-2,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,563,1,1,0
1374967924242,987,HTTP Request,200,ThreadGroup 1-4,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,976,1,1,0
1374967924907,476,HTTP Request,200,ThreadGroup 1-3,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,471,1,1,0
1374967924625,859,HTTP Request,200,ThreadGroup 1-6,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,852,1,1,0
1374967924882,607,HTTP Request,200,ThreadGroup 1-1,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,601,1,1,0
1374967924991,561,HTTP Request,200,ThreadGroup 1-2,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,559,1,1,0
1374967925245,407,HTTP Request,200,ThreadGroup 1-4,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,404,1,1,0
1374967924149,1694,HTTP Request,200,ThreadGroup 1-5,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1685,1,1,0
1374967925498,597,HTTP Request,200,ThreadGroup 1-1,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,593,1,1,0
1374967925562,615,HTTP Request,200,ThreadGroup 1-2,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,611,1,1,0
1374967925663,576,HTTP Request,200,ThreadGroup 1-4,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,568,1,1,0
1374967925495,992,HTTP Request,200,ThreadGroup 1-6,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,981,1,1,0
1374967926188,479,HTTP Request,200,ThreadGroup 1-2,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,474,1,1,0
1374967926105,607,HTTP Request,200,ThreadGroup 1-1,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,601,1,1,0
1374967925856,856,HTTP Request,200,ThreadGroup 1-5,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,849,1,1,0
1374967926250,565,HTTP Request,200,ThreadGroup 1-4,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,563,1,1,0
1374967926501,404,HTTP Request,200,ThreadGroup 1-6,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,400,1,1,0
1374967925395,1698,HTTP Request,200,ThreadGroup 1-3,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1688,1,1,0
1374967926729,598,HTTP Request,200,ThreadGroup 1-5,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,595,1,1,0
1374967926824,614,HTTP Request,200,ThreadGroup 1-4,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,610,1,1,0
1374967926915,571,HTTP Request,200,ThreadGroup 1-6,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,563,1,1,0
1374967926728,1001,HTTP Request,200,ThreadGroup 1-1,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,990,1,1,0
1374967927449,478,HTTP Request,200,ThreadGroup 1-4,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,473,1,1,0
1374967927339,608,HTTP Request,200,ThreadGroup 1-5,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,602,1,1,0
1374967927105,1066,HTTP Request,200,ThreadGroup 1-3,text,false,60652,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,1059,1,1,0
1374967927499,780,HTTP Request,200,ThreadGroup 1-6,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,777,1,1,0
1374967927742,626,HTTP Request,200,ThreadGroup 1-1,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,621,1,1,0
1374967926678,1926,HTTP Request,200,ThreadGroup 1-2,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1917,1,1,0
1374967928182,768,HTTP Request,200,ThreadGroup 1-3,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,765,1,1,0
1374967928376,579,HTTP Request,200,ThreadGroup 1-1,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,571,1,1,0
1374967928289,684,HTTP Request,200,ThreadGroup 1-6,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,681,1,1,0
1374967927959,1377,HTTP Request,200,ThreadGroup 1-5,text,false,163110,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,1366,1,1,0
1374967928965,474,HTTP Request,200,ThreadGroup 1-1,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,469,1,1,0
1374967928615,850,HTTP Request,200,ThreadGroup 1-2,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,844,1,1,0
1374967928981,564,HTTP Request,200,ThreadGroup 1-6,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,561,1,1,0
1374967928962,607,HTTP Request,200,ThreadGroup 1-3,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,600,1,1,0
1374967929351,402,HTTP Request,200,ThreadGroup 1-5,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,399,1,1,0
1374967927941,2108,HTTP Request,200,ThreadGroup 1-4,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,2099,1,1,0
1374967929555,603,HTTP Request,200,ThreadGroup 1-6,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,600,1,1,0
1374967929580,613,HTTP Request,200,ThreadGroup 1-3,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,609,1,1,0
1374967929764,570,HTTP Request,200,ThreadGroup 1-5,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,563,1,1,0
1374967929477,1001,HTTP Request,200,ThreadGroup 1-2,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,988,1,1,0
1374967930201,477,HTTP Request,200,ThreadGroup 1-3,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,472,1,1,0
1374967930166,610,HTTP Request,200,ThreadGroup 1-6,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,605,1,1,0
1374967930493,404,HTTP Request,200,ThreadGroup 1-2,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,401,1,1,0
1374967930347,558,HTTP Request,200,ThreadGroup 1-5,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,556,1,1,0
1374967930066,851,HTTP Request,200,ThreadGroup 1-4,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,845,1,1,0
1374967929450,1722,HTTP Request,200,ThreadGroup 1-1,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1713,1,1,0
1374967930926,573,HTTP Request,200,ThreadGroup 1-4,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,565,1,1,0
1374967930915,642,HTTP Request,200,ThreadGroup 1-5,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,637,1,1,0
1374967930909,650,HTTP Request,200,ThreadGroup 1-2,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,647,1,1,0
1374967930786,987,HTTP Request,200,ThreadGroup 1-6,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,976,1,1,0
1374967931185,852,HTTP Request,200,ThreadGroup 1-1,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,845,1,1,0
1374967931568,479,HTTP Request,200,ThreadGroup 1-5,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,474,1,1,0
1374967931512,613,HTTP Request,200,ThreadGroup 1-4,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,606,1,1,0
1374967931572,563,HTTP Request,200,ThreadGroup 1-2,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,559,1,1,0
1374967931786,408,HTTP Request,200,ThreadGroup 1-6,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,405,1,1,0
1374967930689,1710,HTTP Request,200,ThreadGroup 1-3,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1701,1,1,0
1374967932138,599,HTTP Request,200,ThreadGroup 1-4,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,594,1,1,0
1374967932143,617,HTTP Request,200,ThreadGroup 1-2,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,613,1,1,0
1374967932205,570,HTTP Request,200,ThreadGroup 1-6,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,564,1,1,0
1374967932056,984,HTTP Request,200,ThreadGroup 1-5,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,974,1,1,0
1374967932768,478,HTTP Request,200,ThreadGroup 1-2,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,473,1,1,0
1374967932412,850,HTTP Request,200,ThreadGroup 1-3,text,false,60651,6,6,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,842,1,1,0
1374967932792,563,HTTP Request,200,ThreadGroup 1-6,text,false,16932,6,6,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,561,1,1,0
1374967932746,611,HTTP Request,200,ThreadGroup 1-4,text,false,60898,6,6,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,604,1,1,0
1374967933052,405,HTTP Request,200,ThreadGroup 1-5,text,false,38965,6,6,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,402,1,1,0
1374967932052,1704,HTTP Request,200,ThreadGroup 1-1,text,false,121439,6,6,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1696,1,1,0
1374967933364,597,HTTP Request,200,ThreadGroup 1-6,text,false,24405,6,6,http://adsate:9002/solr/select?q=this+is+a+demo++%3E%3D0&xid=jmeter,593,1,1,0
1374967933367,623,HTTP Request,200,ThreadGroup 1-4,text,false,32359,6,6,http://adsate:9002/solr/select?q=query+list+%3E%3D0&xid=jmeter,620,1,1,0
1374967933468,571,HTTP Request,200,ThreadGroup 1-5,text,false,82512,6,6,http://adsate:9002/solr/select?q=tab+%3E%3D0&xid=jmeter,563,1,1,0
1374967933273,989,HTTP Request,200,ThreadGroup 1-3,text,false,163109,6,6,http://adsate:9002/solr/select?q=in+the+second+column++%3E%3D0&xid=jmeter,978,1,1,0
1374967934002,478,HTTP Request,200,ThreadGroup 1-4,text,false,38963,6,6,http://adsate:9002/solr/select?q=of++%3E%3D0&xid=jmeter,473,1,1,0
1374967933972,608,HTTP Request,200,ThreadGroup 1-6,text,false,60898,5,5,http://adsate:9002/solr/select?q=list++%3E%3D0&xid=jmeter,601,1,1,0
1374967934049,563,HTTP Request,200,ThreadGroup 1-5,text,false,16932,4,4,http://adsate:9002/solr/select?q=queries+%3E%3D0&xid=jmeter,561,1,1,0
1374967933770,850,HTTP Request,200,ThreadGroup 1-1,text,false,60651,4,4,http://adsate:9002/solr/select?q=separated+%3E%3D0&xid=jmeter,844,1,1,0
1374967934276,404,HTTP Request,200,ThreadGroup 1-3,text,false,38965,2,2,http://adsate:9002/solr/select?q=with++%3E%3D0&xid=jmeter,401,1,1,0
1374967933257,1714,HTTP Request,200,ThreadGroup 1-2,text,false,121439,1,1,http://adsate:9002/solr/select?q=number+of+expected+results++%3E%3D0&xid=jmeter,1704,1,1,0
